survey_id,employee_id,survey_date,work_life_balance_score,manager_satisfaction_score,environment_satisfaction
51941,11541,2022-07-01,2.0,3.0,2.0
51942,11541,2023-05-15,3.0,2.0,
51943,11541,2024-05-23,2.0,2.0,3.0
51944,11541,2025-04-27,4.0,3.0,3.0
51945,11542,2022-04-24,4.0,3.0,4.0
51946,11542,2023-07-10,4.0,4.0,3.0
51947,11542,2024-06-28,4.0,3.0,2.0
51948,11542,2025-06-06,4.0,3.0,4.0
51949,11543,2023-07-06,2.0,5.0,4.0
51950,11543,2024-05-23,3.0,2.0,2.0
51951,11543,2025-06-30,3.0,3.0,3.0
51952,11544,2024-05-28,5.0,2.0,3.0
51953,11544,2025-07-10,4.0,1.0,4.0
51954,11545,2021-07-05,2.0,1.0,5.0
51955,11545,2022-05-29,5.0,1.0,3.0
51956,11545,2023-06-28,2.0,1.0,3.0
51957,11545,2024-06-02,4.0,,3.0
51958,11545,2025-06-07,4.0,1.0,2.0
51959,11546,2022-05-22,2.0,5.0,3.0
51960,11546,2023-05-07,2.0,,1.0
51961,11546,2024-04-22,3.0,3.0,3.0
51962,11546,2025-06-08,2.0,2.0,3.0
51963,11547,2023-06-02,2.0,4.0,3.0
51964,11547,2024-05-29,,4.0,2.0
51965,11547,2025-04-26,1.0,2.0,3.0
51966,11548,2023-06-08,4.0,1.0,
51967,11548,2024-04-26,3.0,2.0,4.0
51968,11548,2025-04-30,3.0,1.0,4.0
51969,11549,2021-05-20,2.0,2.0,4.0
51970,11549,2022-04-28,,2.0,
51971,11549,2023-07-11,2.0,2.0,3.0
51972,11549,2024-07-06,1.0,3.0,3.0
51973,11549,2025-06-17,1.0,2.0,3.0
51974,11550,2023-06-27,4.0,1.0,3.0
51975,11550,2024-06-08,4.0,1.0,1.0
51976,11550,2025-06-06,4.0,1.0,4.0
51977,11551,2020-07-04,3.0,2.0,2.0
51978,11551,2021-06-06,2.0,5.0,2.0
51979,11551,2022-05-26,3.0,1.0,4.0
51980,11551,2023-06-21,1.0,3.0,3.0
51981,11551,2024-06-08,1.0,2.0,4.0
51982,11551,2025-06-18,1.0,3.0,2.0
51983,11552,2021-06-22,3.0,1.0,3.0
51984,11552,2022-06-18,,,2.0
51985,11552,2023-07-03,3.0,1.0,3.0
51986,11552,2024-05-31,1.0,1.0,2.0
51987,11552,2025-06-22,1.0,1.0,4.0
51988,11553,2023-05-28,4.0,4.0,3.0
51989,11553,2024-07-03,1.0,4.0,2.0
51990,11553,2025-05-18,2.0,4.0,3.0
51991,11554,2021-04-25,4.0,,3.0
51992,11554,2022-05-05,4.0,3.0,2.0
51993,11554,2023-07-10,3.0,3.0,5.0
51994,11554,2024-06-10,3.0,3.0,2.0
51995,11554,2025-05-31,3.0,4.0,3.0
51996,11555,2022-06-27,4.0,3.0,5.0
51997,11555,2023-06-17,2.0,3.0,2.0
51998,11555,2024-06-01,2.0,3.0,2.0
51999,11555,2025-05-26,3.0,5.0,3.0
52000,11556,2023-05-24,2.0,1.0,2.0
52001,11556,2024-05-26,2.0,1.0,4.0
52002,11556,2025-06-19,4.0,1.0,3.0
52003,11557,2019-05-16,2.0,5.0,3.0
52004,11557,2020-05-10,3.0,,3.0
52005,11557,2021-05-25,3.0,4.0,
52006,11557,2022-06-04,3.0,5.0,4.0
52007,11557,2023-06-14,4.0,4.0,3.0
52008,11557,2024-05-08,2.0,4.0,1.0
52009,11557,2025-05-30,,5.0,2.0
52010,11558,2020-05-17,3.0,4.0,3.0
52011,11558,2021-05-07,3.0,3.0,3.0
52012,11558,2022-07-02,4.0,2.0,4.0
52013,11559,2020-06-26,2.0,5.0,5.0
52014,11559,2021-05-16,4.0,5.0,
52015,11559,2022-05-30,3.0,,3.0
52016,11559,2023-05-13,3.0,5.0,3.0
52017,11559,2024-04-30,3.0,5.0,4.0
52018,11559,2025-06-08,3.0,,
52019,11560,2021-06-18,2.0,1.0,1.0
52020,11560,2022-05-08,2.0,1.0,4.0
52021,11560,2023-05-23,2.0,,2.0
52022,11560,2024-05-09,4.0,1.0,3.0
52023,11560,2025-06-15,4.0,1.0,3.0
52024,11561,2020-06-02,3.0,5.0,
52025,11561,2021-06-29,3.0,,2.0
52026,11561,2022-05-25,3.0,,1.0
52027,11561,2023-05-30,1.0,4.0,4.0
52028,11561,2024-05-26,1.0,3.0,2.0
52029,11561,2025-06-02,2.0,3.0,2.0
52030,11562,2023-06-07,1.0,4.0,3.0
52031,11562,2024-05-08,1.0,3.0,1.0
52032,11562,2025-06-10,1.0,3.0,2.0
52033,11563,2022-06-13,3.0,1.0,2.0
52034,11563,2023-06-27,3.0,,2.0
52035,11563,2024-05-30,4.0,1.0,
52036,11563,2025-06-26,,1.0,2.0
52037,11564,2023-07-07,3.0,1.0,2.0
52038,11564,2024-05-06,4.0,3.0,3.0
52039,11564,2025-06-21,2.0,3.0,3.0
52040,11565,2021-05-15,5.0,2.0,3.0
52041,11565,2022-06-08,4.0,2.0,2.0
52042,11565,2023-04-26,4.0,2.0,4.0
52043,11565,2024-05-17,,2.0,2.0
52044,11565,2025-05-04,2.0,2.0,4.0
52045,11566,2023-06-02,3.0,,4.0
52046,11566,2024-07-07,4.0,5.0,3.0
52047,11566,2025-05-23,2.0,4.0,3.0
52048,11567,2021-06-16,2.0,,1.0
52049,11567,2022-05-09,2.0,2.0,3.0
52050,11567,2023-05-26,1.0,5.0,2.0
52051,11567,2024-07-09,2.0,,1.0
52052,11567,2025-06-27,1.0,3.0,1.0
52053,11568,2019-04-28,4.0,5.0,2.0
52054,11568,2020-05-17,3.0,4.0,5.0
52055,11568,2021-06-01,2.0,5.0,
52056,11568,2022-05-01,3.0,4.0,3.0
52057,11568,2023-05-27,3.0,5.0,3.0
52058,11568,2024-05-16,2.0,,3.0
52059,11568,2025-05-11,3.0,,3.0
52060,11569,2022-06-13,0.0,4.0,5.0
52061,11569,2023-04-26,4.0,3.0,3.0
52062,11569,2024-05-20,4.0,,3.0
52063,11569,2025-07-03,3.0,4.0,3.0
52064,11570,2023-05-10,4.0,5.0,4.0
52065,11570,2024-07-02,3.0,5.0,3.0
52066,11570,2025-06-23,3.0,3.0,2.0
52067,11571,2019-04-29,4.0,3.0,3.0
52068,11571,2020-05-01,5.0,4.0,4.0
52069,11571,2021-07-08,3.0,3.0,2.0
52070,11571,2022-07-01,,3.0,4.0
52071,11571,2023-04-28,2.0,2.0,4.0
52072,11571,2024-06-24,,4.0,
52073,11571,2025-04-25,1.0,3.0,2.0
52074,11572,2022-06-16,2.0,1.0,4.0
52075,11572,2023-05-21,,1.0,3.0
52076,11572,2024-06-07,4.0,1.0,3.0
52077,11572,2025-06-25,4.0,1.0,
52078,11573,2021-05-24,3.0,4.0,4.0
52079,11573,2022-04-28,5.0,4.0,4.0
52080,11573,2023-05-28,1.0,5.0,4.0
52081,11573,2024-05-03,,4.0,3.0
52082,11573,2025-05-20,2.0,4.0,3.0
52083,11574,2020-04-25,3.0,4.0,2.0
52084,11574,2021-07-02,2.0,5.0,2.0
52085,11574,2022-05-11,4.0,,4.0
52086,11574,2023-06-27,3.0,,4.0
52087,11574,2024-06-07,1.0,3.0,2.0
52088,11574,2025-07-09,1.0,3.0,2.0
52089,11575,2022-07-01,3.0,1.0,2.0
52090,11575,2023-06-02,5.0,1.0,2.0
52091,11575,2024-07-11,2.0,1.0,2.0
52092,11575,2025-05-21,2.0,1.0,1.0
52093,11576,2022-07-03,4.0,1.0,3.0
52094,11576,2023-04-28,2.0,1.0,1.0
52095,11576,2024-07-09,1.0,1.0,
52096,11576,2025-05-04,2.0,1.0,2.0
52097,11577,2024-05-02,2.0,1.0,2.0
52098,11577,2025-05-11,1.0,1.0,1.0
52099,11578,2023-05-25,3.0,4.0,2.0
52100,11578,2024-05-17,4.0,5.0,1.0
52101,11578,2025-05-26,4.0,4.0,2.0
52102,11579,2019-05-29,3.0,5.0,4.0
52103,11579,2020-06-18,,2.0,5.0
52104,11579,2021-05-27,4.0,,4.0
52105,11579,2022-06-15,5.0,3.0,5.0
52106,11579,2023-05-12,,2.0,5.0
52107,11579,2024-07-11,,2.0,3.0
52108,11579,2025-05-06,2.0,1.0,2.0
52109,11580,2021-06-19,4.0,3.0,4.0
52110,11580,2022-06-22,4.0,4.0,3.0
52111,11580,2023-05-18,,3.0,2.0
52112,11580,2024-04-22,3.0,2.0,4.0
52113,11580,2025-06-09,1.0,,2.0
52114,11581,2023-06-03,4.0,3.0,3.0
52115,11581,2024-04-23,4.0,2.0,3.0
52116,11581,2025-06-24,2.0,,3.0
52117,11582,2019-05-24,3.0,3.0,2.0
52118,11582,2020-06-23,,2.0,3.0
52119,11582,2021-05-05,,3.0,4.0
52120,11582,2022-05-13,3.0,3.0,2.0
52121,11582,2023-05-30,4.0,2.0,3.0
52122,11582,2024-05-29,3.0,3.0,5.0
52123,11582,2025-06-29,3.0,1.0,5.0
52124,11583,2022-05-03,2.0,4.0,2.0
52125,11583,2023-05-27,2.0,4.0,2.0
52126,11583,2024-07-09,1.0,1.0,2.0
52127,11583,2025-04-29,1.0,2.0,2.0
52128,11584,2022-04-28,2.0,1.0,3.0
52129,11584,2023-07-04,2.0,,3.0
52130,11584,2024-05-05,3.0,1.0,3.0
52131,11584,2025-07-09,2.0,1.0,2.0
52132,11585,2021-07-11,2.0,4.0,2.0
52133,11585,2022-05-26,3.0,4.0,5.0
52134,11585,2023-05-09,2.0,4.0,1.0
52135,11585,2024-05-05,1.0,3.0,2.0
52136,11585,2025-07-02,2.0,2.0,2.0
52137,11586,2021-05-19,3.0,2.0,
52138,11586,2022-05-12,3.0,2.0,4.0
52139,11586,2023-06-30,3.0,2.0,3.0
52140,11586,2024-06-13,2.0,3.0,2.0
52141,11586,2025-04-24,1.0,2.0,4.0
52142,11587,2022-05-01,3.0,1.0,2.0
52143,11587,2023-05-10,2.0,1.0,4.0
52144,11587,2024-06-29,3.0,2.0,4.0
52145,11587,2025-06-20,5.0,1.0,
52146,11588,2022-05-01,2.0,1.0,3.0
52147,11588,2023-07-03,2.0,2.0,2.0
52148,11588,2024-04-29,4.0,1.0,2.0
52149,11589,2021-04-28,3.0,4.0,
52150,11589,2022-07-03,3.0,3.0,3.0
52151,11589,2023-06-25,3.0,3.0,2.0
52152,11589,2024-06-17,2.0,3.0,4.0
52153,11589,2025-07-05,3.0,4.0,4.0
52154,11590,2024-05-31,,1.0,2.0
52155,11590,2025-06-12,3.0,1.0,5.0
52156,11591,2022-06-03,2.0,1.0,5.0
52157,11591,2023-06-14,4.0,,3.0
52158,11591,2024-05-18,3.0,1.0,3.0
52159,11591,2025-06-09,,2.0,4.0
52160,11592,2019-06-22,3.0,5.0,2.0
52161,11592,2020-07-10,4.0,2.0,4.0
52162,11592,2021-05-24,4.0,2.0,4.0
52163,11592,2022-05-28,3.0,4.0,4.0
52164,11592,2023-06-11,2.0,2.0,1.0
52165,11592,2024-04-28,2.0,1.0,2.0
52166,11592,2025-06-11,2.0,,1.0
52167,11593,2019-06-27,5.0,2.0,4.0
52168,11593,2020-06-05,3.0,5.0,2.0
52169,11593,2021-06-27,4.0,4.0,3.0
52170,11593,2022-04-25,2.0,4.0,5.0
52171,11593,2023-05-25,3.0,5.0,3.0
52172,11593,2024-07-03,4.0,3.0,4.0
52173,11593,2025-06-10,3.0,2.0,2.0
52174,11594,2021-06-17,3.0,2.0,2.0
52175,11594,2022-06-23,3.0,4.0,
52176,11594,2023-05-13,4.0,5.0,4.0
52177,11594,2024-05-30,2.0,3.0,5.0
52178,11594,2025-05-09,4.0,3.0,3.0
52179,11595,2019-05-22,4.0,1.0,4.0
52180,11595,2020-06-13,,1.0,1.0
52181,11595,2021-06-10,2.0,1.0,
52182,11595,2022-04-28,1.0,,2.0
52183,11595,2023-06-29,3.0,1.0,2.0
52184,11595,2024-06-25,2.0,,3.0
52185,11596,2020-06-13,3.0,1.0,2.0
52186,11596,2021-04-26,,2.0,4.0
52187,11596,2022-07-03,3.0,2.0,4.0
52188,11596,2023-05-29,3.0,1.0,3.0
52189,11596,2024-06-18,4.0,1.0,4.0
52190,11596,2025-07-09,5.0,1.0,1.0
52191,11597,2021-06-25,2.0,5.0,3.0
52192,11597,2022-05-08,3.0,3.0,3.0
52193,11597,2023-06-10,2.0,4.0,3.0
52194,11597,2024-06-14,2.0,3.0,3.0
52195,11597,2025-07-09,3.0,3.0,3.0
52196,11598,2022-06-15,3.0,2.0,4.0
52197,11598,2023-05-03,2.0,3.0,2.0
52198,11598,2024-05-29,1.0,3.0,1.0
52199,11598,2025-05-06,1.0,2.0,2.0
52200,11599,2022-06-12,3.0,2.0,2.0
52201,11599,2023-07-06,1.0,3.0,2.0
52202,11599,2024-06-21,4.0,2.0,4.0
52203,11599,2025-06-08,3.0,2.0,2.0
52204,11600,2024-06-11,3.0,2.0,1.0
52205,11600,2025-06-17,2.0,3.0,2.0
52206,11601,2022-06-18,2.0,4.0,3.0
52207,11601,2023-05-15,3.0,4.0,3.0
52208,11601,2024-06-16,2.0,5.0,2.0
52209,11601,2025-07-11,1.0,5.0,1.0
52210,11602,2024-05-30,3.0,,2.0
52211,11602,2025-05-29,3.0,3.0,4.0
52212,11603,2024-06-19,3.0,2.0,
52213,11603,2025-05-12,1.0,2.0,2.0
52214,11604,2021-06-12,1.0,4.0,1.0
52215,11604,2022-04-24,3.0,3.0,
52216,11604,2023-07-03,5.0,2.0,4.0
52217,11604,2024-07-07,4.0,3.0,2.0
52218,11604,2025-05-25,3.0,3.0,4.0
52219,11605,2024-06-29,3.0,4.0,4.0
52220,11605,2025-06-09,2.0,4.0,2.0
52221,11606,2019-06-27,4.0,5.0,
52222,11606,2020-07-10,2.0,,3.0
52223,11606,2021-06-13,3.0,5.0,4.0
52224,11606,2022-07-06,2.0,5.0,3.0
52225,11606,2023-06-07,3.0,5.0,4.0
52226,11606,2024-06-06,5.0,3.0,4.0
52227,11606,2025-05-15,3.0,,3.0
52228,11607,2021-04-26,3.0,4.0,2.0
52229,11607,2022-06-25,4.0,4.0,3.0
52230,11607,2023-07-04,4.0,3.0,4.0
52231,11607,2024-04-23,2.0,3.0,4.0
52232,11607,2025-04-27,4.0,2.0,3.0
52233,11608,2024-05-24,2.0,1.0,4.0
52234,11608,2025-06-06,3.0,1.0,2.0
52235,11609,2019-06-30,4.0,4.0,2.0
52236,11609,2020-05-06,2.0,3.0,
52237,11609,2021-06-24,2.0,3.0,4.0
52238,11609,2022-07-11,3.0,3.0,2.0
52239,11609,2023-05-26,1.0,3.0,3.0
52240,11609,2024-05-25,2.0,2.0,2.0
52241,11609,2025-07-10,2.0,3.0,4.0
52242,11610,2019-06-24,,1.0,4.0
52243,11610,2020-06-05,3.0,,3.0
52244,11610,2021-06-12,2.0,1.0,2.0
52245,11610,2022-06-28,3.0,2.0,2.0
52246,11611,2020-04-22,4.0,1.0,2.0
52247,11611,2021-06-17,4.0,2.0,4.0
52248,11611,2022-06-15,,1.0,4.0
52249,11611,2023-05-20,2.0,3.0,2.0
52250,11611,2024-07-08,4.0,3.0,3.0
52251,11611,2025-06-02,,2.0,4.0
52252,11612,2019-05-26,3.0,5.0,
52253,11612,2020-05-01,4.0,,4.0
52254,11612,2021-06-03,3.0,,4.0
52255,11612,2022-04-30,4.0,4.0,3.0
52256,11612,2023-05-18,2.0,,3.0
52257,11612,2024-06-02,4.0,5.0,4.0
52258,11612,2025-06-18,4.0,4.0,3.0
52259,11613,2020-06-24,3.0,4.0,2.0
52260,11613,2021-06-04,4.0,4.0,2.0
52261,11613,2022-07-05,2.0,5.0,3.0
52262,11613,2023-05-24,1.0,4.0,3.0
52263,11613,2024-06-15,2.0,4.0,
52264,11613,2025-06-24,2.0,3.0,1.0
52265,11614,2023-05-07,2.0,4.0,1.0
52266,11614,2024-06-22,3.0,4.0,1.0
52267,11614,2025-06-18,3.0,5.0,3.0
52268,11615,2019-06-29,3.0,5.0,3.0
52269,11615,2020-05-11,3.0,5.0,3.0
52270,11615,2021-05-24,2.0,5.0,3.0
52271,11615,2022-05-02,2.0,5.0,2.0
52272,11615,2023-04-28,3.0,5.0,3.0
52273,11615,2024-07-07,3.0,4.0,3.0
52274,11615,2025-07-08,2.0,5.0,3.0
52275,11616,2024-05-25,2.0,4.0,3.0
52276,11616,2025-05-31,1.0,4.0,1.0
52277,11617,2019-05-09,3.0,3.0,1.0
52278,11617,2020-06-16,2.0,1.0,2.0
52279,11617,2021-06-02,3.0,1.0,3.0
52280,11617,2022-05-01,1.0,2.0,3.0
52281,11617,2023-07-05,2.0,2.0,1.0
52282,11617,2024-05-14,1.0,2.0,1.0
52283,11618,2020-05-27,3.0,2.0,3.0
52284,11618,2021-06-04,1.0,1.0,1.0
52285,11618,2022-05-28,1.0,1.0,1.0
52286,11618,2023-05-14,1.0,2.0,2.0
52287,11618,2024-06-28,,2.0,4.0
52288,11618,2025-05-12,2.0,1.0,1.0
52289,11619,2022-06-13,2.0,1.0,3.0
52290,11619,2023-05-09,3.0,1.0,4.0
52291,11619,2024-05-01,5.0,2.0,
52292,11619,2025-05-09,2.0,2.0,3.0
52293,11620,2019-04-25,3.0,2.0,4.0
52294,11620,2020-07-08,4.0,4.0,2.0
52295,11620,2021-04-29,3.0,2.0,3.0
52296,11620,2022-04-29,4.0,2.0,4.0
52297,11620,2023-05-31,2.0,3.0,4.0
52298,11620,2024-07-07,3.0,,3.0
52299,11620,2025-05-04,3.0,2.0,3.0
52300,11621,2021-04-25,1.0,,2.0
52301,11621,2022-05-16,3.0,,3.0
52302,11621,2023-05-19,1.0,1.0,2.0
52303,11621,2024-06-14,3.0,1.0,3.0
52304,11622,2021-04-26,4.0,1.0,1.0
52305,11622,2022-06-26,3.0,1.0,2.0
52306,11623,2021-04-28,3.0,,3.0
52307,11623,2022-06-05,,4.0,1.0
52308,11623,2023-05-01,3.0,4.0,3.0
52309,11623,2024-05-06,3.0,4.0,4.0
52310,11623,2025-07-04,2.0,3.0,3.0
52311,11624,2023-05-10,,1.0,
52312,11624,2024-05-23,1.0,1.0,2.0
52313,11624,2025-04-24,3.0,1.0,4.0
52314,11625,2023-05-18,4.0,,
52315,11625,2024-05-11,4.0,1.0,3.0
52316,11625,2025-05-31,3.0,1.0,3.0
52317,11626,2019-05-30,2.0,2.0,3.0
52318,11626,2020-05-11,,3.0,2.0
52319,11626,2021-06-06,4.0,3.0,2.0
52320,11626,2022-06-25,1.0,2.0,4.0
52321,11626,2023-04-23,3.0,2.0,4.0
52322,11626,2024-06-11,3.0,2.0,2.0
52323,11626,2025-05-02,4.0,2.0,4.0
52324,11627,2023-06-22,3.0,4.0,3.0
52325,11627,2024-05-11,2.0,2.0,4.0
52326,11627,2025-04-29,4.0,,1.0
52327,11628,2024-07-09,1.0,2.0,4.0
52328,11628,2025-05-24,3.0,2.0,3.0
52329,11629,2022-04-24,3.0,1.0,3.0
52330,11629,2023-07-08,3.0,1.0,3.0
52331,11629,2024-07-10,4.0,,1.0
52332,11629,2025-06-21,5.0,,2.0
52333,11630,2023-06-19,3.0,1.0,4.0
52334,11630,2024-06-12,2.0,,2.0
52335,11631,2020-07-01,5.0,2.0,
52336,11631,2021-05-26,4.0,2.0,3.0
52337,11631,2022-04-28,4.0,4.0,5.0
52338,11631,2023-05-06,3.0,2.0,2.0
52339,11631,2024-06-08,1.0,,3.0
52340,11631,2025-07-08,1.0,2.0,2.0
52341,11632,2019-06-24,3.0,5.0,3.0
52342,11632,2020-05-03,3.0,4.0,3.0
52343,11632,2021-04-27,5.0,4.0,2.0
52344,11632,2022-07-03,3.0,4.0,5.0
52345,11632,2023-04-25,3.0,5.0,2.0
52346,11632,2024-06-06,3.0,2.0,2.0
52347,11632,2025-06-19,2.0,4.0,2.0
52348,11633,2023-06-29,4.0,2.0,4.0
52349,11633,2024-05-08,3.0,4.0,5.0
52350,11633,2025-07-05,3.0,,4.0
52351,11634,2019-05-06,3.0,4.0,2.0
52352,11634,2020-07-05,4.0,3.0,3.0
52353,11634,2021-04-28,4.0,3.0,2.0
52354,11634,2022-04-22,4.0,2.0,2.0
52355,11634,2023-05-12,,4.0,3.0
52356,11634,2024-04-28,3.0,3.0,2.0
52357,11634,2025-06-06,3.0,,3.0
52358,11635,2020-06-24,3.0,2.0,4.0
52359,11635,2021-04-30,2.0,3.0,4.0
52360,11635,2022-05-31,1.0,3.0,3.0
52361,11635,2023-05-04,2.0,3.0,4.0
52362,11635,2024-05-22,3.0,3.0,3.0
52363,11635,2025-04-26,2.0,4.0,
52364,11636,2021-07-08,3.0,2.0,4.0
52365,11636,2022-07-02,5.0,1.0,5.0
52366,11636,2023-04-26,4.0,2.0,2.0
52367,11636,2024-05-25,5.0,1.0,1.0
52368,11637,2023-06-17,,3.0,2.0
52369,11637,2024-05-23,2.0,3.0,4.0
52370,11638,2023-05-30,4.0,1.0,
52371,11638,2024-06-17,1.0,1.0,4.0
52372,11638,2025-05-07,4.0,1.0,2.0
52373,11639,2023-06-17,1.0,4.0,3.0
52374,11639,2024-07-07,2.0,,3.0
52375,11639,2025-06-07,1.0,3.0,1.0
52376,11640,2022-05-04,2.0,3.0,5.0
52377,11640,2023-05-22,,2.0,2.0
52378,11640,2024-06-17,2.0,3.0,2.0
52379,11640,2025-04-26,3.0,1.0,2.0
52380,11641,2020-06-16,4.0,1.0,2.0
52381,11641,2021-07-04,,1.0,3.0
52382,11641,2022-05-22,2.0,,3.0
52383,11641,2023-05-30,,,2.0
52384,11642,2022-04-28,3.0,4.0,
52385,11642,2023-06-27,4.0,5.0,4.0
52386,11642,2024-07-09,3.0,,5.0
52387,11642,2025-05-25,,3.0,5.0
52388,11643,2019-04-23,2.0,1.0,2.0
52389,11643,2020-05-07,3.0,2.0,3.0
52390,11643,2021-05-07,3.0,1.0,5.0
52391,11643,2022-05-12,4.0,1.0,4.0
52392,11643,2023-05-30,1.0,1.0,1.0
52393,11643,2024-06-13,1.0,1.0,1.0
52394,11643,2025-05-20,1.0,1.0,1.0
52395,11644,2021-05-07,1.0,2.0,3.0
52396,11644,2022-06-22,2.0,3.0,3.0
52397,11644,2023-05-06,2.0,2.0,2.0
52398,11644,2024-04-27,1.0,2.0,3.0
52399,11644,2025-06-25,1.0,3.0,4.0
52400,11645,2022-07-07,4.0,1.0,3.0
52401,11645,2023-05-03,3.0,,5.0
52402,11645,2024-05-18,3.0,2.0,2.0
52403,11645,2025-05-15,2.0,2.0,3.0
52404,11646,2021-06-28,3.0,3.0,2.0
52405,11646,2022-05-22,3.0,3.0,3.0
52406,11647,2019-06-20,2.0,5.0,
52407,11647,2020-07-05,2.0,2.0,4.0
52408,11647,2021-07-06,3.0,4.0,
52409,11647,2022-06-07,4.0,4.0,5.0
52410,11647,2023-07-01,1.0,,4.0
52411,11647,2024-06-14,3.0,4.0,4.0
52412,11647,2025-04-26,4.0,4.0,4.0
52413,11648,2020-06-30,5.0,3.0,3.0
52414,11648,2021-06-20,3.0,3.0,4.0
52415,11648,2022-04-30,3.0,4.0,3.0
52416,11648,2023-05-11,3.0,2.0,
52417,11648,2024-06-04,3.0,4.0,4.0
52418,11648,2025-06-27,3.0,3.0,4.0
52419,11649,2020-06-20,2.0,3.0,3.0
52420,11649,2021-04-27,2.0,2.0,2.0
52421,11650,2022-07-04,2.0,4.0,2.0
52422,11650,2023-05-16,2.0,4.0,2.0
52423,11650,2024-05-14,1.0,3.0,3.0
52424,11650,2025-06-01,1.0,2.0,1.0
52425,11651,2021-06-24,3.0,4.0,2.0
52426,11651,2022-04-22,4.0,4.0,3.0
52427,11651,2023-07-10,3.0,3.0,3.0
52428,11651,2024-06-07,4.0,5.0,4.0
52429,11651,2025-05-26,3.0,3.0,3.0
52430,11652,2022-05-31,4.0,5.0,3.0
52431,11652,2023-05-20,1.0,5.0,3.0
52432,11652,2024-05-21,1.0,,1.0
52433,11652,2025-04-30,,,1.0
52434,11653,2019-05-02,3.0,1.0,3.0
52435,11653,2020-05-25,3.0,1.0,3.0
52436,11653,2021-06-19,3.0,1.0,3.0
52437,11653,2022-06-29,2.0,,3.0
52438,11653,2023-06-02,2.0,1.0,2.0
52439,11653,2024-04-24,2.0,1.0,2.0
52440,11653,2025-05-23,5.0,1.0,3.0
52441,11654,2019-06-18,4.0,3.0,
52442,11654,2020-06-20,2.0,3.0,
52443,11654,2021-06-26,3.0,4.0,2.0
52444,11654,2022-06-09,3.0,2.0,4.0
52445,11654,2023-06-07,5.0,4.0,3.0
52446,11654,2024-07-03,3.0,2.0,3.0
52447,11654,2025-05-05,3.0,3.0,4.0
52448,11655,2019-06-10,3.0,1.0,3.0
52449,11655,2020-05-09,2.0,1.0,3.0
52450,11655,2021-05-11,,2.0,1.0
52451,11655,2022-05-11,,,
52452,11655,2023-05-12,1.0,,3.0
52453,11655,2024-04-23,3.0,2.0,3.0
52454,11655,2025-05-05,3.0,2.0,2.0
52455,11656,2019-06-08,3.0,,4.0
52456,11656,2020-06-20,4.0,1.0,2.0
52457,11656,2021-06-20,3.0,1.0,2.0
52458,11656,2022-06-30,3.0,1.0,2.0
52459,11656,2023-05-18,3.0,,2.0
52460,11656,2024-05-21,3.0,1.0,1.0
52461,11656,2025-05-04,4.0,1.0,3.0
52462,11657,2022-04-28,3.0,3.0,4.0
52463,11657,2023-06-08,2.0,2.0,3.0
52464,11657,2024-06-14,2.0,3.0,5.0
52465,11657,2025-06-19,2.0,,2.0
52466,11658,2019-06-26,4.0,,
52467,11658,2020-06-21,,1.0,4.0
52468,11658,2021-06-07,2.0,1.0,3.0
52469,11658,2022-07-05,3.0,,3.0
52470,11658,2023-06-22,1.0,1.0,3.0
52471,11658,2024-06-04,2.0,,
52472,11658,2025-05-04,1.0,1.0,2.0
52473,11659,2021-07-11,1.0,1.0,3.0
52474,11659,2022-07-11,3.0,1.0,2.0
52475,11659,2023-06-04,1.0,1.0,4.0
52476,11659,2024-05-24,1.0,1.0,1.0
52477,11659,2025-05-07,1.0,1.0,1.0
52478,11660,2021-04-23,4.0,5.0,4.0
52479,11660,2022-05-03,3.0,4.0,4.0
52480,11660,2023-04-28,3.0,5.0,2.0
52481,11660,2024-05-20,4.0,5.0,4.0
52482,11660,2025-04-22,3.0,,4.0
52483,11661,2020-07-08,3.0,3.0,1.0
52484,11661,2021-06-10,3.0,4.0,4.0
52485,11662,2020-06-06,2.0,3.0,
52486,11662,2021-06-27,5.0,2.0,3.0
52487,11662,2022-06-12,4.0,3.0,4.0
52488,11662,2023-07-11,3.0,3.0,
52489,11662,2024-05-19,,2.0,3.0
52490,11662,2025-05-05,2.0,1.0,1.0
52491,11663,2019-05-13,,2.0,2.0
52492,11663,2020-06-04,1.0,1.0,1.0
52493,11663,2021-04-25,3.0,1.0,3.0
52494,11663,2022-06-20,4.0,2.0,2.0
52495,11663,2023-06-08,3.0,2.0,4.0
52496,11663,2024-06-27,4.0,2.0,4.0
52497,11663,2025-06-02,3.0,2.0,3.0
52498,11664,2019-04-26,1.0,2.0,3.0
52499,11664,2020-05-15,1.0,1.0,2.0
52500,11664,2021-05-24,1.0,4.0,3.0
52501,11664,2022-06-16,2.0,3.0,3.0
52502,11664,2023-05-22,2.0,1.0,1.0
52503,11664,2024-07-10,2.0,2.0,2.0
52504,11664,2025-04-25,3.0,1.0,2.0
52505,11665,2022-05-30,1.0,2.0,3.0
52506,11665,2023-05-12,,2.0,3.0
52507,11665,2024-04-29,1.0,4.0,2.0
52508,11665,2025-05-23,1.0,4.0,2.0
52509,11666,2019-06-19,4.0,4.0,2.0
52510,11666,2020-05-27,3.0,5.0,2.0
52511,11666,2021-04-24,4.0,5.0,1.0
52512,11666,2022-06-13,5.0,,5.0
52513,11666,2023-05-30,3.0,5.0,3.0
52514,11666,2024-06-29,4.0,5.0,3.0
52515,11666,2025-07-05,3.0,4.0,3.0
